id_cliente_anon,zona,tipo_cliente,mes,tipo_servicio,superficie_m2,distancia_km,tecnico_id,servicios_mes,monto_mensual_ars
1048,DESCONOCIDA,Residencial,11,Desinfección,147,12.4,1,1,11954
1048,DESCONOCIDA,Residencial,12,Fumigación,104,13.0,6,2,19181
1049,9 DE JULIO,Residencial,1,Fumigación,131,26.9,3,2,20052
1049,9 DE JULIO,Residencial,2,Fumigación,99,27.8,1,3,29223
1049,9 DE JULIO,Residencial,3,Fumigación,315,25.5,7,1,14406
1049,9 DE JULIO,Residencial,4,Fumigación,163,25.0,7,1,9607
1049,9 DE JULIO,Residencial,5,Desinfección,133,27.9,1,0,2441
1049,9 DE JULIO,Residencial,6,Desratización,120,25.2,3,2,21614
1049,9 DE JULIO,Residencial,7,Desinfección,82,25.2,6,0,3446
1049,9 DE JULIO,Residencial,8,Desinfección,167,27.2,1,2,20175
1049,9 DE JULIO,Residencial,9,Fumigación,75,25.2,4,4,37433
1049,9 DE JULIO,Residencial,10,Fumigación,278,26.6,5,0,382
1049,9 DE JULIO,Residencial,11,Fumigación,199,29.8,5,1,13510
1049,9 DE JULIO,Residencial,12,Desinfección,90,26.8,1,0,0
1050,DESCONOCIDA,Residencial,1,Desratización,281,12.6,5,1,8197
1050,DESCONOCIDA,Residencial,2,Desinfección,126,12.3,6,1,5412
1050,DESCONOCIDA,Residencial,3,Desratización,192,14.3,1,2,18923
1050,DESCONOCIDA,Residencial,4,Desinfección,125,12.5,3,0,0
1050,DESCONOCIDA,Residencial,5,Fumigación,127,13.9,6,0,3905
1050,DESCONOCIDA,Residencial,6,Fumigación,239,15.6,7,1,9793
1050,DESCONOCIDA,Residencial,7,Fumigación,135,12.4,6,0,0
1050,DESCONOCIDA,Residencial,8,Fumigación,107,14.9,2,0,0
1050,DESCONOCIDA,Residencial,9,Desinfección,97,12.6,1,2,16689
1050,DESCONOCIDA,Residencial,10,Fumigación,120,12.3,2,2,14226
1050,DESCONOCIDA,Residencial,11,Desinfección,379,12.4,4,0,1260
1050,DESCONOCIDA,Residencial,12,Desinfección,160,16.8,8,0,1115
1051,DESCONOCIDA,Residencial,1,Fumigación,87,12.6,3,1,9442
1051,DESCONOCIDA,Residencial,2,Fumigación,158,13.1,5,1,10243
1051,DESCONOCIDA,Residencial,3,Fumigación,279,13.9,6,0,0
1051,DESCONOCIDA,Residencial,4,Fumigación,284,13.1,1,1,9308
1051,DESCONOCIDA,Residencial,5,Desinfección,172,12.7,1,1,4836
1051,DESCONOCIDA,Residencial,6,Fumigación,224,15.5,4,0,0
1051,DESCONOCIDA,Residencial,7,Desinfección,134,14.4,3,0,0
1051,DESCONOCIDA,Residencial,8,Desratización,119,12.6,2,3,28007
1051,DESCONOCIDA,Residencial,9,Desratización,90,12.4,3,1,9310
1051,DESCONOCIDA,Residencial,10,Desratización,97,12.9,8,0,1803
1051,DESCONOCIDA,Residencial,11,Fumigación,134,13.6,4,3,28100
1051,DESCONOCIDA,Residencial,12,Fumigación,214,13.2,2,0,0
1052,DESCONOCIDA,Residencial,1,Fumigación,139,14.2,2,2,16763
1052,DESCONOCIDA,Residencial,2,Fumigación,98,13.3,1,3,25318
1052,DESCONOCIDA,Residencial,3,Desratización,246,15.0,8,0,2039
1052,DESCONOCIDA,Residencial,4,Desinfección,268,15.5,1,2,16282
1052,DESCONOCIDA,Residencial,5,Fumigación,102,14.1,7,0,555
1052,DESCONOCIDA,Residencial,6,Fumigación,128,13.2,8,2,23554
1052,DESCONOCIDA,Residencial,7,Fumigación,73,13.9,3,3,24124
1052,DESCONOCIDA,Residencial,8,Desinfección,218,14.5,2,2,14884
1052,DESCONOCIDA,Residencial,9,Desinfección,59,13.5,1,3,26819
1052,DESCONOCIDA,Residencial,10,Desratización,138,12.8,2,0,426
1052,DESCONOCIDA,Residencial,11,Desratización,155,12.3,7,2,20400
1052,DESCONOCIDA,Residencial,12,Fumigación,102,12.9,2,3,33810
1053,DESCONOCIDA,Residencial,1,Fumigación,98,12.7,8,5,53129
1053,DESCONOCIDA,Residencial,2,Fumigación,190,14.0,5,2,23633
1053,DESCONOCIDA,Residencial,3,Fumigación,165,13.4,7,1,8987
1053,DESCONOCIDA,Residencial,4,Desratización,196,14.2,1,1,11990
1053,DESCONOCIDA,Residencial,5,Desinfección,67,13.7,7,0,0
1053,DESCONOCIDA,Residencial,6,Desinfección,289,12.6,8,2,17622
1053,DESCONOCIDA,Residencial,7,Fumigación,302,13.3,7,1,11901
1053,DESCONOCIDA,Residencial,8,Fumigación,153,14.8,8,0,344
1053,DESCONOCIDA,Residencial,9,Fumigación,117,12.5,1,1,10149
1053,DESCONOCIDA,Residencial,10,Fumigación,134,12.4,1,3,33651
1053,DESCONOCIDA,Residencial,11,Desinfección,267,12.8,6,2,16278
1053,DESCONOCIDA,Residencial,12,Fumigación,97,13.5,7,1,10474
1054,RIVADAVIA,Comercial/Industrial,1,Desinfección,177,9.7,8,1,8975
1054,RIVADAVIA,Comercial/Industrial,2,Desinfección,512,8.0,5,0,2644
1054,RIVADAVIA,Comercial/Industrial,3,Fumigación,377,7.3,4,2,21236
1054,RIVADAVIA,Comercial/Industrial,4,Desinfección,684,7.5,5,1,9877
1054,RIVADAVIA,Comercial/Industrial,5,Fumigación,392,9.5,6,1,14182
1054,RIVADAVIA,Comercial/Industrial,6,Desinfección,1008,7.6,4,3,33289
1054,RIVADAVIA,Comercial/Industrial,7,Desinfección,1045,9.0,8,1,10762
1054,RIVADAVIA,Comercial/Industrial,8,Desratización,296,8.7,3,1,11953
1054,RIVADAVIA,Comercial/Industrial,9,Fumigación,156,8.3,1,1,9853
1054,RIVADAVIA,Comercial/Industrial,10,Fumigación,421,9.3,4,2,21613
1054,RIVADAVIA,Comercial/Industrial,11,Fumigación,197,8.0,2,0,3028
1054,RIVADAVIA,Comercial/Industrial,12,Fumigación,187,8.3,6,1,8214
1055,DESCONOCIDA,Residencial,1,Desinfección,226,13.5,7,5,37994
1055,DESCONOCIDA,Residencial,2,Desratización,167,14.8,8,1,12395
1055,DESCONOCIDA,Residencial,3,Fumigación,100,13.7,4,0,2979
1055,DESCONOCIDA,Residencial,4,Fumigación,144,13.5,6,0,1355
1055,DESCONOCIDA,Residencial,5,Fumigación,150,14.0,4,3,25461
1055,DESCONOCIDA,Residencial,6,Fumigación,164,12.6,2,0,7733
1055,DESCONOCIDA,Residencial,7,Fumigación,249,12.4,3,1,12060
1055,DESCONOCIDA,Residencial,8,Fumigación,136,12.8,6,2,20581
1055,DESCONOCIDA,Residencial,9,Desinfección,60,14.1,1,1,4842
1055,DESCONOCIDA,Residencial,10,Fumigación,306,12.3,5,2,19693
1055,DESCONOCIDA,Residencial,11,Fumigación,138,13.8,6,1,11774
1055,DESCONOCIDA,Residencial,12,Desinfección,98,14.6,6,0,2910
1056,DESCONOCIDA,Residencial,1,Fumigación,74,13.0,6,1,8386
1056,DESCONOCIDA,Residencial,2,Desinfección,150,14.4,6,1,14396
1056,DESCONOCIDA,Residencial,3,Desinfección,125,12.3,3,2,17453
1056,DESCONOCIDA,Residencial,4,Desinfección,88,14.3,5,1,6639
1056,DESCONOCIDA,Residencial,5,Fumigación,231,15.4,5,0,0
1056,DESCONOCIDA,Residencial,6,Fumigación,79,15.9,3,0,0
1056,DESCONOCIDA,Residencial,7,Desinfección,77,12.6,4,2,12434
1056,DESCONOCIDA,Residencial,8,Desinfección,97,13.7,3,1,8314
1056,DESCONOCIDA,Residencial,9,Fumigación,55,13.6,5,2,19472
1056,DESCONOCIDA,Residencial,10,Fumigación,60,14.2,3,2,23285
1056,DESCONOCIDA,Residencial,11,Fumigación,80,12.0,2,0,3158
1056,DESCONOCIDA,Residencial,12,Fumigación,108,13.8,8,1,13605
1057,DESCONOCIDA,Residencial,1,Desinfección,80,12.8,6,0,0
1057,DESCONOCIDA,Residencial,2,Fumigación,151,12.2,7,1,11274
1057,DESCONOCIDA,Residencial,3,Fumigación,85,12.9,8,0,994
1057,DESCONOCIDA,Residencial,4,Desinfección,157,13.5,4,5,35758
1057,DESCONOCIDA,Residencial,5,Fumigación,91,12.5,8,1,11814
1057,DESCONOCIDA,Residencial,6,Desinfección,148,13.9,4,2,19578
1057,DESCONOCIDA,Residencial,7,Desinfección,291,13.8,8,0,0
1057,DESCONOCIDA,Residencial,8,Fumigación,167,13.3,5,4,41892
1057,DESCONOCIDA,Residencial,9,Desinfección,58,14.6,6,0,2429
1057,DESCONOCIDA,Residencial,10,Desinfección,81,13.5,6,6,44319
1057,DESCONOCIDA,Residencial,11,Fumigación,63,16.0,4,0,3129
1057,DESCONOCIDA,Residencial,12,Fumigación,67,12.6,6,0,5463
1058,DESCONOCIDA,Residencial,1,Fumigación,224,17.0,5,2,26103
1058,DESCONOCIDA,Residencial,2,Desratización,121,12.6,6,1,11148
1058,DESCONOCIDA,Residencial,3,Desinfección,127,12.2,2,0,4265
1058,DESCONOCIDA,Residencial,4,Fumigación,226,13.3,5,1,15427
1058,DESCONOCIDA,Residencial,5,Desinfección,85,14.0,2,1,8563
1058,DESCONOCIDA,Residencial,6,Fumigación,150,12.5,6,0,2503
1058,DESCONOCIDA,Residencial,7,Desinfección,191,16.0,7,1,3735
1058,DESCONOCIDA,Residencial,8,Desinfección,114,13.3,2,1,6284
1058,DESCONOCIDA,Residencial,9,Fumigación,316,12.1,4,1,11073
1058,DESCONOCIDA,Residencial,10,Desinfección,118,14.2,4,2,11373
1058,DESCONOCIDA,Residencial,11,Desinfección,76,15.0,5,1,6721
1058,DESCONOCIDA,Residencial,12,Desinfección,89,12.9,5,0,4815
1059,DESCONOCIDA,Residencial,1,Fumigación,143,13.2,8,2,19380
1059,DESCONOCIDA,Residencial,2,Desinfección,194,12.4,4,3,28284
1059,DESCONOCIDA,Residencial,3,Desratización,79,14.6,8,1,12351
1059,DESCONOCIDA,Residencial,4,Fumigación,256,13.1,7,2,16356
1059,DESCONOCIDA,Residencial,5,Fumigación,77,13.6,8,1,7564
1059,DESCONOCIDA,Residencial,6,Fumigación,279,12.1,5,1,10852
1059,DESCONOCIDA,Residencial,7,Desinfección,94,13.6,3,1,9778
1059,DESCONOCIDA,Residencial,8,Desinfección,45,12.2,5,0,1912
1059,DESCONOCIDA,Residencial,9,Fumigación,181,12.4,3,1,9394
1059,DESCONOCIDA,Residencial,10,Desratización,53,13.3,7,0,166
1059,DESCONOCIDA,Residencial,11,Fumigación,631,12.4,5,0,2570
1059,DESCONOCIDA,Residencial,12,Desinfección,142,14.4,7,0,0
1060,DESCONOCIDA,Residencial,1,Fumigación,69,15.9,3,2,15972
1060,DESCONOCIDA,Residencial,2,Fumigación,111,13.0,2,1,11371
1060,DESCONOCIDA,Residencial,3,Fumigación,65,16.2,8,1,8359
1060,DESCONOCIDA,Residencial,4,Fumigación,175,12.3,7,1,11417
1060,DESCONOCIDA,Residencial,5,Desinfección,57,13.9,7,4,30371
1060,DESCONOCIDA,Residencial,6,Desinfección,54,12.1,1,2,9608
1060,DESCONOCIDA,Residencial,7,Fumigación,318,12.3,5,3,28799
1060,DESCONOCIDA,Residencial,8,Fumigación,79,12.6,6,0,3684
1060,DESCONOCIDA,Residencial,9,Fumigación,153,12.0,5,3,26630
1060,DESCONOCIDA,Residencial,10,Desinfección,118,13.3,8,2,20025
1060,DESCONOCIDA,Residencial,11,Desinfección,100,12.5,2,3,20324
1060,DESCONOCIDA,Residencial,12,Fumigación,104,14.2,4,2,24324
1061,DESCONOCIDA,Residencial,1,Desinfección,195,13.0,4,1,7754
1061,DESCONOCIDA,Residencial,2,Fumigación,123,14.2,7,0,3321
1061,DESCONOCIDA,Residencial,3,Desratización,72,12.5,4,0,3064
1061,DESCONOCIDA,Residencial,4,Desratización,69,12.2,2,0,5636
1061,DESCONOCIDA,Residencial,5,Desinfección,259,12.7,6,2,17735
1061,DESCONOCIDA,Residencial,6,Desratización,201,12.2,7,0,2966
1061,DESCONOCIDA,Residencial,7,Desinfección,313,14.0,1,5,41081
1061,DESCONOCIDA,Residencial,8,Desinfección,204,12.9,4,1,8217
1061,DESCONOCIDA,Residencial,9,Desinfección,78,14.5,4,2,14011
1061,DESCONOCIDA,Residencial,10,Fumigación,115,12.8,7,0,0
1061,DESCONOCIDA,Residencial,11,Fumigación,262,12.3,5,0,0
1061,DESCONOCIDA,Residencial,12,Fumigación,73,12.8,2,0,457
1062,RAWSON,Residencial,1,Desinfección,59,9.3,7,0,744
1062,RAWSON,Residencial,2,Fumigación,329,10.5,2,2,16421
1062,RAWSON,Residencial,3,Fumigación,319,9.5,3,3,33902
1062,RAWSON,Residencial,4,Fumigación,271,9.5,5,3,27947
1062,RAWSON,Residencial,5,Fumigación,258,9.8,8,2,20483
1062,RAWSON,Residencial,6,Desinfección,220,9.6,8,1,11008
1062,RAWSON,Residencial,7,Desratización,274,9.2,3,0,0
1062,RAWSON,Residencial,8,Desinfección,83,11.1,3,3,23252
1062,RAWSON,Residencial,9,Desinfección,113,8.3,1,1,8236
1062,RAWSON,Residencial,10,Desinfección,98,10.0,4,1,8925
1062,RAWSON,Residencial,11,Fumigación,167,8.4,2,2,19750
1062,RAWSON,Residencial,12,Fumigación,59,10.2,3,3,26822
1063,DESCONOCIDA,Residencial,1,Desratización,274,12.8,8,0,0
1063,DESCONOCIDA,Residencial,2,Fumigación,60,12.3,6,3,31074
1063,DESCONOCIDA,Residencial,3,Fumigación,221,14.8,5,2,20657
1063,DESCONOCIDA,Residencial,4,Desinfección,93,12.3,2,2,14524
1063,DESCONOCIDA,Residencial,5,Fumigación,165,14.8,4,2,15460
1063,DESCONOCIDA,Residencial,6,Fumigación,147,16.1,2,1,13482
1063,DESCONOCIDA,Residencial,7,Fumigación,51,13.8,1,1,6639
1063,DESCONOCIDA,Residencial,8,Fumigación,151,12.8,4,0,2341
1063,DESCONOCIDA,Residencial,9,Fumigación,77,12.9,7,4,35879
1063,DESCONOCIDA,Residencial,10,Fumigación,52,12.9,4,1,11690
1063,DESCONOCIDA,Residencial,11,Desinfección,139,12.3,2,1,13202
1063,DESCONOCIDA,Residencial,12,Desinfección,56,13.0,6,2,12461
1064,DESCONOCIDA,Residencial,1,Fumigación,317,14.8,5,2,17868
1064,DESCONOCIDA,Residencial,2,Desratización,77,13.5,3,3,30417
1064,DESCONOCIDA,Residencial,3,Fumigación,144,12.9,8,0,4590
1064,DESCONOCIDA,Residencial,4,Fumigación,134,13.5,6,1,9239
1064,DESCONOCIDA,Residencial,5,Fumigación,223,16.0,3,3,29926
1064,DESCONOCIDA,Residencial,6,Desinfección,91,12.4,6,2,11497
1064,DESCONOCIDA,Residencial,7,Fumigación,97,13.4,7,1,13055
1064,DESCONOCIDA,Residencial,8,Desinfección,136,12.7,3,1,8713
1064,DESCONOCIDA,Residencial,9,Desinfección,80,12.6,8,0,3938
1064,DESCONOCIDA,Residencial,10,Fumigación,100,13.1,8,2,19854
1064,DESCONOCIDA,Residencial,11,Desinfección,84,13.3,2,2,15185
1064,DESCONOCIDA,Residencial,12,Desratización,155,13.4,5,1,13869
1065,DESCONOCIDA,Residencial,1,Fumigación,195,12.6,2,1,10944
1065,DESCONOCIDA,Residencial,2,Fumigación,238,12.5,6,2,16372
1065,DESCONOCIDA,Residencial,3,Desinfección,229,12.7,3,3,27354
1065,DESCONOCIDA,Residencial,4,Desinfección,169,15.1,3,3,28357
1065,DESCONOCIDA,Residencial,5,Fumigación,168,12.5,8,2,17434
1065,DESCONOCIDA,Residencial,6,Fumigación,166,13.8,6,1,10104
1065,DESCONOCIDA,Residencial,7,Fumigación,125,13.1,3,0,7014
1065,DESCONOCIDA,Residencial,8,Fumigación,70,13.1,5,1,8840
1065,DESCONOCIDA,Residencial,9,Fumigación,281,13.0,6,4,37403
1065,DESCONOCIDA,Residencial,10,Desratización,165,12.1,8,3,28749
1065,DESCONOCIDA,Residencial,11,Desinfección,199,12.0,1,1,7868
1065,DESCONOCIDA,Residencial,12,Fumigación,96,14.4,3,3,31416
1066,9 DE JULIO,Residencial,1,Desinfección,393,26.8,3,1,9123
1066,9 DE JULIO,Residencial,2,Desratización,259,25.6,5,2,24790
1066,9 DE JULIO,Residencial,3,Fumigación,105,28.4,2,4,39058
1066,9 DE JULIO,Residencial,4,Fumigación,93,29.5,6,0,2161
1066,9 DE JULIO,Residencial,5,Fumigación,197,26.7,4,0,1853
1066,9 DE JULIO,Residencial,6,Desinfección,124,26.1,4,1,2504
1066,9 DE JULIO,Residencial,7,Fumigación,154,27.2,8,2,21865
1066,9 DE JULIO,Residencial,8,Desratización,271,27.8,5,2,26188
1066,9 DE JULIO,Residencial,9,Fumigación,152,26.7,1,1,9276
1066,9 DE JULIO,Residencial,10,Fumigación,120,26.0,6,1,14419
1066,9 DE JULIO,Residencial,11,Fumigación,170,29.8,2,3,28780
1066,9 DE JULIO,Residencial,12,Fumigación,61,26.9,8,1,10389
1067,DESCONOCIDA,Residencial,1,Desinfección,148,12.5,7,1,9308
1067,DESCONOCIDA,Residencial,2,Desratización,65,12.1,3,2,23725
1067,DESCONOCIDA,Residencial,3,Fumigación,188,15.5,2,2,14256
1067,DESCONOCIDA,Residencial,4,Desratización,124,12.1,8,2,22293
1067,DESCONOCIDA,Residencial,5,Desinfección,312,12.5,8,1,10166
1067,DESCONOCIDA,Residencial,6,Fumigación,247,14.1,1,0,2827
1067,DESCONOCIDA,Residencial,7,Desinfección,153,12.4,6,2,15863
1067,DESCONOCIDA,Residencial,8,Fumigación,330,16.1,3,0,227
1067,DESCONOCIDA,Residencial,9,Desinfección,101,14.9,5,1,14729
1067,DESCONOCIDA,Residencial,10,Fumigación,78,15.2,5,1,8144
1067,DESCONOCIDA,Residencial,11,Desinfección,118,12.6,3,1,8503
1067,DESCONOCIDA,Residencial,12,Fumigación,117,12.8,3,2,25290
1068,DESCONOCIDA,Residencial,1,Desinfección,122,13.2,5,4,33860
1068,DESCONOCIDA,Residencial,2,Desinfección,137,13.1,1,0,0
1068,DESCONOCIDA,Residencial,3,Fumigación,57,13.4,1,1,6339
1068,DESCONOCIDA,Residencial,4,Fumigación,88,13.9,7,1,12966
1068,DESCONOCIDA,Residencial,5,Fumigación,101,16.4,7,1,10440
1068,DESCONOCIDA,Residencial,6,Desinfección,326,14.6,5,1,17105
1068,DESCONOCIDA,Residencial,7,Fumigación,100,14.1,2,0,1646
1068,DESCONOCIDA,Residencial,8,Desinfección,105,13.0,1,0,3286
1068,DESCONOCIDA,Residencial,9,Fumigación,194,15.0,1,1,11760
1068,DESCONOCIDA,Residencial,10,Fumigación,119,12.7,1,3,32109
1068,DESCONOCIDA,Residencial,11,Fumigación,377,12.3,4,2,28179
1068,DESCONOCIDA,Residencial,12,Fumigación,204,13.9,4,0,2009
1069,DESCONOCIDA,Residencial,1,Desinfección,187,14.0,3,4,36843
1069,DESCONOCIDA,Residencial,2,Desratización,60,12.7,1,1,12581
1069,DESCONOCIDA,Residencial,3,Fumigación,157,12.2,4,1,11131
1069,DESCONOCIDA,Residencial,4,Fumigación,143,13.2,1,1,10432
1069,DESCONOCIDA,Residencial,5,Fumigación,228,12.3,8,2,16493
1069,DESCONOCIDA,Residencial,6,Desinfección,190,13.9,1,0,6480
1069,DESCONOCIDA,Residencial,7,Fumigación,173,15.1,8,0,1514
1069,DESCONOCIDA,Residencial,8,Desinfección,162,15.7,7,0,0
1069,DESCONOCIDA,Residencial,9,Desratización,100,14.3,6,2,18560
1069,DESCONOCIDA,Residencial,10,Fumigación,78,13.5,6,1,6664
1069,DESCONOCIDA,Residencial,11,Desinfección,165,14.3,3,1,10541
1069,DESCONOCIDA,Residencial,12,Fumigación,80,15.2,7,3,32339
1070,DESCONOCIDA,Residencial,1,Fumigación,137,12.0,8,3,26586
1070,DESCONOCIDA,Residencial,2,Fumigación,293,12.1,5,3,27473
1070,DESCONOCIDA,Residencial,3,Fumigación,328,12.1,5,1,4609
1070,DESCONOCIDA,Residencial,4,Fumigación,119,15.1,8,0,0
1070,DESCONOCIDA,Residencial,5,Fumigación,239,15.0,6,1,7297
1070,DESCONOCIDA,Residencial,6,Fumigación,135,14.2,6,0,6641
1070,DESCONOCIDA,Residencial,7,Fumigación,78,14.7,1,1,5458
1070,DESCONOCIDA,Residencial,8,Desinfección,136,14.3,3,0,2617
1070,DESCONOCIDA,Residencial,9,Desratización,458,13.4,4,1,13591
1070,DESCONOCIDA,Residencial,10,Fumigación,183,12.3,7,2,19485
1070,DESCONOCIDA,Residencial,11,Fumigación,85,13.0,7,1,8693
1070,DESCONOCIDA,Residencial,12,Fumigación,164,12.4,2,2,24988
1071,DESCONOCIDA,Residencial,1,Desratización,209,12.8,6,3,32404
1071,DESCONOCIDA,Residencial,2,Desinfección,237,13.3,8,1,4819
1071,DESCONOCIDA,Residencial,3,Fumigación,118,15.8,3,0,170
1071,DESCONOCIDA,Residencial,4,Fumigación,333,14.2,8,1,10852
1071,DESCONOCIDA,Residencial,5,Fumigación,128,12.9,1,2,17224
1071,DESCONOCIDA,Residencial,6,Fumigación,165,12.5,5,2,19745
1071,DESCONOCIDA,Residencial,7,Desratización,61,17.1,4,2,22373
1071,DESCONOCIDA,Residencial,8,Desratización,279,13.8,3,0,1545
1071,DESCONOCIDA,Residencial,9,Fumigación,71,12.2,6,3,29523
1071,DESCONOCIDA,Residencial,10,Fumigación,201,12.8,5,0,2672
1071,DESCONOCIDA,Residencial,11,Fumigación,105,13.2,3,1,12356
1071,DESCONOCIDA,Residencial,12,Fumigación,72,12.8,2,1,14372
1072,DESCONOCIDA,Residencial,1,Desratización,109,12.3,3,0,0
1072,DESCONOCIDA,Residencial,2,Fumigación,60,12.1,6,2,13466
1072,DESCONOCIDA,Residencial,3,Fumigación,93,14.2,8,1,12061
1072,DESCONOCIDA,Residencial,4,Fumigación,98,12.7,2,1,16105
1072,DESCONOCIDA,Residencial,5,Desinfección,73,15.0,4,1,8800
1072,DESCONOCIDA,Residencial,6,Desinfección,160,12.2,1,1,5366
1072,DESCONOCIDA,Residencial,7,Fumigación,132,14.4,6,0,2438
1072,DESCONOCIDA,Residencial,8,Fumigación,160,12.4,7,2,14675
1072,DESCONOCIDA,Residencial,9,Fumigación,100,13.5,6,1,10412
1072,DESCONOCIDA,Residencial,10,Desratización,120,15.1,1,1,5067
1072,DESCONOCIDA,Residencial,11,Fumigación,70,13.8,2,1,8061
1072,DESCONOCIDA,Residencial,12,Fumigación,95,13.0,4,0,7725
1073,RAWSON,Residencial,1,Fumigación,71,8.4,3,1,5739
1073,RAWSON,Residencial,2,Desinfección,113,8.4,7,2,17040
1073,RAWSON,Residencial,3,Fumigación,95,8.2,3,1,11589
1073,RAWSON,Residencial,4,Fumigación,200,10.8,4,1,7342
1073,RAWSON,Residencial,5,Desinfección,211,9.4,2,2,21390
1073,RAWSON,Residencial,6,Desinfección,149,8.3,2,2,14262
1073,RAWSON,Residencial,7,Desinfección,207,8.6,1,2,16527
1073,RAWSON,Residencial,8,Desratización,157,8.2,6,2,20161
1073,RAWSON,Residencial,9,Fumigación,102,8.7,1,1,12014
1073,RAWSON,Residencial,10,Fumigación,141,8.7,4,0,8300
1073,RAWSON,Residencial,11,Desratización,302,10.3,3,1,8744
1073,RAWSON,Residencial,12,Fumigación,228,9.1,5,0,1847
1074,DESCONOCIDA,Residencial,1,Desinfección,137,12.8,2,3,27290
1074,DESCONOCIDA,Residencial,2,Desinfección,59,13.2,7,0,0
1074,DESCONOCIDA,Residencial,3,Fumigación,360,12.9,4,3,30800
1074,DESCONOCIDA,Residencial,4,Fumigación,125,13.3,5,0,3682
1074,DESCONOCIDA,Residencial,5,Desinfección,246,13.5,8,1,7065
1074,DESCONOCIDA,Residencial,6,Desinfección,134,13.9,7,4,29735
1074,DESCONOCIDA,Residencial,7,Desinfección,267,13.5,4,1,513
1074,DESCONOCIDA,Residencial,8,Fumigación,159,12.5,3,1,7847
1074,DESCONOCIDA,Residencial,9,Fumigación,61,14.5,5,2,13483
1074,DESCONOCIDA,Residencial,10,Fumigación,118,13.0,8,2,19077
1074,DESCONOCIDA,Residencial,11,Fumigación,160,16.0,2,1,4037
1074,DESCONOCIDA,Residencial,12,Fumigación,150,12.4,4,1,8875
1075,DESCONOCIDA,Residencial,1,Desratización,228,15.2,7,2,21980
1075,DESCONOCIDA,Residencial,2,Desinfección,159,13.5,4,2,15728
1075,DESCONOCIDA,Residencial,3,Desinfección,139,15.5,8,2,18187
1075,DESCONOCIDA,Residencial,4,Fumigación,77,13.9,1,3,29321
1075,DESCONOCIDA,Residencial,5,Fumigación,339,12.5,3,0,0
1075,DESCONOCIDA,Residencial,6,Desratización,116,14.2,4,2,20211
1075,DESCONOCIDA,Residencial,7,Fumigación,99,12.3,2,1,3560
1075,DESCONOCIDA,Residencial,8,Fumigación,81,13.2,5,0,438
1075,DESCONOCIDA,Residencial,9,Fumigación,93,13.2,1,2,16375
1075,DESCONOCIDA,Residencial,10,Desratización,217,14.2,6,1,10132
1075,DESCONOCIDA,Residencial,11,Desratización,66,13.1,5,1,9387
1075,DESCONOCIDA,Residencial,12,Fumigación,109,12.4,7,0,2351
1076,DESCONOCIDA,Comercial/Industrial,1,Desratización,145,12.1,6,2,20276
1076,DESCONOCIDA,Comercial/Industrial,2,Fumigación,241,13.2,6,3,28188
1076,DESCONOCIDA,Comercial/Industrial,3,Fumigación,266,12.4,6,2,14281
1076,DESCONOCIDA,Comercial/Industrial,4,Desinfección,253,14.4,7,0,2981
1076,DESCONOCIDA,Comercial/Industrial,5,Desratización,220,16.0,5,1,7400
1076,DESCONOCIDA,Comercial/Industrial,6,Desinfección,756,13.3,8,7,66733
1076,DESCONOCIDA,Comercial/Industrial,7,Desinfección,266,16.1,1,4,30154
1076,DESCONOCIDA,Comercial/Industrial,8,Desinfección,568,12.7,4,3,31461
1076,DESCONOCIDA,Comercial/Industrial,9,Desinfección,284,12.4,6,3,24945
1076,DESCONOCIDA,Comercial/Industrial,10,Desratización,195,14.8,3,1,12874
1076,DESCONOCIDA,Comercial/Industrial,11,Desinfección,518,13.1,7,1,6768
1076,DESCONOCIDA,Comercial/Industrial,12,Desratización,648,13.3,8,2,25035
1077,DESCONOCIDA,Residencial,1,Desratización,71,13.1,3,0,6646
1077,DESCONOCIDA,Residencial,2,Fumigación,181,12.0,6,5,46894
1077,DESCONOCIDA,Residencial,3,Desinfección,116,12.8,8,2,12710
1077,DESCONOCIDA,Residencial,4,Fumigación,371,14.6,5,1,9730
1077,DESCONOCIDA,Residencial,5,Fumigación,231,12.3,7,0,2448
1077,DESCONOCIDA,Residencial,6,Desinfección,307,15.3,5,3,30128
1077,DESCONOCIDA,Residencial,7,Fumigación,105,12.8,7,0,0
1077,DESCONOCIDA,Residencial,8,Fumigación,318,13.3,3,1,10381
1077,DESCONOCIDA,Residencial,9,Desratización,204,13.6,2,0,0
1077,DESCONOCIDA,Residencial,10,Fumigación,148,12.7,6,0,0
1077,DESCONOCIDA,Residencial,11,Fumigación,192,12.2,8,4,36004
1077,DESCONOCIDA,Residencial,12,Desratización,80,14.0,2,1,7626
1078,DESCONOCIDA,Residencial,1,Fumigación,149,14.5,5,0,0
1078,DESCONOCIDA,Residencial,2,Fumigación,115,12.5,6,0,0
1078,DESCONOCIDA,Residencial,3,Fumigación,245,13.0,6,3,29477
1078,DESCONOCIDA,Residencial,4,Fumigación,50,12.5,3,1,9173
1078,DESCONOCIDA,Residencial,5,Desinfección,146,12.3,6,1,10008
1078,DESCONOCIDA,Residencial,6,Desinfección,108,12.8,1,0,1403
1078,DESCONOCIDA,Residencial,7,Fumigación,335,13.2,6,0,1277
1078,DESCONOCIDA,Residencial,8,Desinfección,125,16.2,4,2,18596
1078,DESCONOCIDA,Residencial,9,Fumigación,118,15.4,1,1,6679
